epoch,train_loss,val_loss,train_acc,val_acc,train_balanced_acc,val_balanced_acc,train_precision,val_precision,train_recall,val_recall,train_f1,val_f1,val_min_class_acc,val_max_class_acc,val_class_gap,val_composite_score,fairness_ok,train_class_acc_Discoide,val_class_acc_Discoide,train_class_acc_Levallois,val_class_acc_Levallois,train_class_acc_Laminaire,val_class_acc_Laminaire
11,0.7309164440365642,0.9690163856122032,0.6612903225806451,0.5572139303482587,0.6835697383754548,0.5374252342446413,0.6817142586256494,0.5910711400263639,0.6612903225806451,0.5572139303482587,0.662039325762534,0.5514898631833032,0.33962264150943394,0.64,0.30037735849056607,0.5013799512257734,0,0.7821782178217822,0.64,0.5892857142857143,0.6326530612244898,0.6792452830188679,0.33962264150943394
12,0.7174849703944942,0.8922917389157993,0.6712158808933002,0.572139303482587,0.6866282941347658,0.6224695161083301,0.6856985710628593,0.6054859576357563,0.6712158808933002,0.572139303482587,0.6728898030802223,0.5627848642489421,0.40816326530612246,0.78,0.37183673469387757,0.5778491079450648,0,0.7277227722772277,0.78,0.6198979591836735,0.40816326530612246,0.7122641509433962,0.6792452830188679
13,0.7440561532382634,0.9394016977566392,0.6612903225806451,0.5422885572139303,0.6722943520767171,0.5459273520729048,0.6793696382711628,0.546809592483764,0.6612903225806451,0.5422885572139303,0.6645314749441062,0.5431693026275259,0.5306122448979592,0.56,0.029387755102040836,0.5424008214606598,1,0.7079207920792079,0.56,0.625,0.5306122448979592,0.6839622641509434,0.5471698113207547
14,0.7521098381828137,0.8849395110239437,0.6327543424317618,0.5870646766169154,0.6592129659635196,0.637317417533051,0.6596210441850991,0.6219165437458833,0.6327543424317618,0.5870646766169154,0.6336932448077903,0.5783118131659492,0.41836734693877553,0.7735849056603774,0.3552175587216019,0.5946913104864588,0,0.7524752475247525,0.72,0.5459183673469388,0.41836734693877553,0.6792452830188679,0.7735849056603774
15,0.7425494213258067,0.9908237842778068,0.6625310173697271,0.5422885572139303,0.6868195531528509,0.5910178410987036,0.6920306033992222,0.6452659408272646,0.6625310173697271,0.5422885572139303,0.6643197663208948,0.5320487807490993,0.3979591836734694,0.96,0.5620408163265306,0.52357294313952,0,0.7970297029702971,0.96,0.5841836734693877,0.3979591836734694,0.6792452830188679,0.41509433962264153
16,0.7283551505126669,0.885621608786322,0.6439205955334988,0.5870646766169154,0.6820063070997128,0.6261429854960853,0.6769357787074427,0.612613731290303,0.6439205955334988,0.5870646766169154,0.6418252460903798,0.5821038130479735,0.45918367346938777,0.74,0.2808163265306122,0.5924450263124118,0,0.7970297029702971,0.74,0.5178571428571429,0.45918367346938777,0.7311320754716981,0.6792452830188679
17,0.7053506398023506,0.8660476949084458,0.6774193548387096,0.5771144278606966,0.6964009310056919,0.5979925555127711,0.7019142643802498,0.5891072496753768,0.6774193548387096,0.5771144278606966,0.680623485175439,0.5763820648311239,0.5102040816326531,0.68,0.16979591836734698,0.5776170453086894,1,0.7574257425742574,0.68,0.6147959183673469,0.5102040816326531,0.7169811320754716,0.6037735849056604
18,0.7464744203143913,0.8807237148284912,0.6588089330024814,0.5870646766169154,0.6732266603633793,0.6009061737902708,0.6808803606145741,0.6074675529143695,0.6588089330024814,0.5870646766169154,0.6620432624527527,0.5849997402903359,0.4716981132075472,0.78,0.30830188679245285,0.5639099473751764,0,0.7376237623762376,0.78,0.6122448979591837,0.5510204081632653,0.6698113207547169,0.4716981132075472
19,0.7364406866707813,0.9239402567569296,0.6625310173697271,0.582089552238806,0.6792319393664433,0.5835579514824798,0.6797253151787129,0.5835203069619224,0.6625310173697271,0.582089552238806,0.6646308661241623,0.5816187337082278,0.5,0.6792452830188679,0.17924528301886788,0.5620485175202157,1,0.7277227722772277,0.5,0.6071428571428571,0.5714285714285714,0.7028301886792453,0.6792452830188679
20,0.6990811103035144,0.8762214753165174,0.6625310173697271,0.5970149253731343,0.6983498985247003,0.596026184058529,0.7015171410060618,0.5988342304212888,0.6625310173697271,0.5970149253731343,0.6624490851834737,0.5972705112560084,0.5660377358490566,0.62,0.053962264150943406,0.5895507123604158,1,0.8415841584158416,0.62,0.5459183673469388,0.6020408163265306,0.7075471698113207,0.5660377358490566
21,0.6758416672202553,0.8664808560959736,0.6811414392059554,0.6019900497512438,0.699829614266779,0.6284379412142216,0.69818036768552,0.6201516541726216,0.6811414392059554,0.6019900497512438,0.6825178062093558,0.5997997211665711,0.5204081632653061,0.78,0.2595918367346939,0.5972869208060583,0,0.7673267326732673,0.78,0.6198979591836735,0.5204081632653061,0.7122641509433962,0.5849056603773585
22,0.6548255707874487,0.9264771950185595,0.7047146401985112,0.5522388059701493,0.7295052618469393,0.5646592221794378,0.7268630317231326,0.5596365315256651,0.7047146401985112,0.5522388059701493,0.705040016369678,0.5524614374454202,0.5102040816326531,0.6037735849056604,0.09356950327300728,0.5534308817866769,1,0.8465346534653465,0.58,0.625,0.5102040816326531,0.7169811320754716,0.6037735849056604
23,0.6646781800402601,0.8767715413772051,0.6997518610421837,0.6069651741293532,0.7141065280960133,0.6032062636375305,0.7116642703602337,0.6093880608608477,0.6997518610421837,0.6069651741293532,0.7009260430398072,0.6072691194154752,0.5471698113207547,0.64,0.0928301886792453,0.592066640996021,1,0.7722772277227723,0.64,0.6530612244897959,0.6224489795918368,0.7169811320754716,0.5471698113207547
24,0.6509745425681026,0.8582867200101786,0.6910669975186104,0.582089552238806,0.7103765006843387,0.588710050057759,0.7148775528312113,0.5889576080134914,0.6910669975186104,0.582089552238806,0.6928367182191126,0.5830582120869813,0.5612244897959183,0.62,0.05877551020408167,0.5816569888332692,1,0.8217821782178217,0.62,0.6301020408163265,0.5612244897959183,0.6792452830188679,0.5849056603773585
25,0.6841582613014997,0.8670350900336877,0.6786600496277916,0.6268656716417911,0.6989287588751174,0.6479553330766269,0.6957955123423681,0.6455749421904562,0.6786600496277916,0.6268656716417911,0.6797117823711907,0.6268903416800296,0.5612244897959183,0.76,0.19877551020408168,0.6241022718521371,1,0.7722772277227723,0.76,0.6122448979591837,0.5612244897959183,0.7122641509433962,0.6226415094339622
26,0.6685396463196568,0.9418511699088177,0.6972704714640199,0.5870646766169154,0.7176154321246525,0.6111949685534591,0.7192069911933626,0.6050942750018026,0.6972704714640199,0.5870646766169154,0.6995253847770162,0.5838696978260796,0.5,0.7735849056603774,0.2735849056603774,0.5783647798742139,0,0.7821782178217822,0.56,0.6301020408163265,0.5,0.7405660377358491,0.7735849056603774
27,0.6612921672926352,0.830483790653855,0.7022332506203474,0.6019900497512438,0.7213281445587763,0.6284379412142216,0.7214156014324544,0.6317936320564027,0.7022332506203474,0.6019900497512438,0.70381430048978,0.6015518263150295,0.5204081632653061,0.78,0.2595918367346939,0.5972869208060583,0,0.801980198019802,0.78,0.6403061224489796,0.5204081632653061,0.7216981132075472,0.5849056603773585
28,0.6429033928710237,0.9213286024421009,0.7022332506203474,0.6218905472636815,0.7254829449059654,0.6032370684122705,0.7282388345769649,0.6210499699305669,0.7022332506203474,0.6218905472636815,0.7040051043200949,0.6207854616307402,0.56,0.6836734693877551,0.12367346938775503,0.58839625208574,1,0.8366336633663366,0.56,0.6275510204081632,0.6836734693877551,0.7122641509433962,0.5660377358490566
29,0.6738142351210857,0.9121709154612982,0.6997518610421837,0.6069651741293532,0.7169166377554198,0.6132486202027981,0.7156907730979287,0.6087577983100371,0.6997518610421837,0.6069651741293532,0.7014868336936615,0.6060064940990467,0.56,0.6981132075471698,0.13811320754716971,0.5966750352971377,1,0.7673267326732673,0.56,0.6428571428571429,0.5816326530612245,0.7405660377358491,0.6981132075471698
30,0.6468569000364829,0.8586266028940381,0.6947890818858561,0.6218905472636815,0.7208693770801801,0.636891284815813,0.7246156320713174,0.6319894136021832,0.6947890818858561,0.6218905472636815,0.6965438751158957,0.6222183872700132,0.5714285714285714,0.6792452830188679,0.10781671159029649,0.6239532794249775,1,0.8217821782178217,0.66,0.6096938775510204,0.5714285714285714,0.7311320754716981,0.6792452830188679
31,0.6651854708088243,0.9107233446035812,0.728287841191067,0.6318407960199005,0.7418182759746902,0.6568861506866898,0.7457053377130837,0.6706199435226712,0.728287841191067,0.6318407960199005,0.7300048247838825,0.6287800787254885,0.5094339622641509,0.9,0.3905660377358491,0.6100182261583879,0,0.8316831683168316,0.9,0.6862244897959183,0.5612244897959183,0.7075471698113207,0.5094339622641509
32,0.6366937976912884,0.854090671337659,0.6985111662531017,0.6019900497512438,0.7186992861781366,0.6320806058272366,0.7109629315759065,0.6316609942399541,0.6985111662531017,0.6019900497512438,0.6984622644832361,0.5993312461043434,0.5102040816326531,0.82,0.3097959183673469,0.594905095623155,0,0.7970297029702971,0.82,0.6326530612244898,0.5102040816326531,0.7264150943396226,0.5660377358490566
33,0.6425223995379123,0.8886089609630072,0.6997518610421837,0.6169154228855721,0.7249148865598919,0.6388884610447954,0.7234315973300149,0.6293630660924626,0.6997518610421837,0.6169154228855721,0.7009324128508497,0.6155295342180589,0.5408163265306123,0.7358490566037735,0.19503273007316124,0.6154845334360161,1,0.8168316831683168,0.64,0.6173469387755102,0.5408163265306123,0.7405660377358491,0.7358490566037735
34,0.6468878984451294,0.8778425974039296,0.6935483870967742,0.6019900497512438,0.7133654788274361,0.6284379412142216,0.7147818142344455,0.6446354851880415,0.6935483870967742,0.6019900497512438,0.6948658363776323,0.604300883641494,0.5204081632653061,0.78,0.2595918367346939,0.5972869208060583,0,0.8118811881188119,0.78,0.6301020408163265,0.5204081632653061,0.6981132075471698,0.5849056603773585
35,0.6593553660525282,0.9180163150996118,0.6923076923076923,0.6318407960199005,0.709804312160134,0.6487151841868822,0.7042780111000121,0.6397899055885717,0.6923076923076923,0.6318407960199005,0.6926073488619102,0.6305373129837681,0.5714285714285714,0.7547169811320755,0.18328840970350413,0.6267205750224617,1,0.7772277227722773,0.62,0.6352040816326531,0.5714285714285714,0.7169811320754716,0.7547169811320755
36,0.6473012826874593,0.977279084831921,0.71712158808933,0.582089552238806,0.7327212409342589,0.5777820562187138,0.7281496456322981,0.5839067610391852,0.71712158808933,0.582089552238806,0.7171075954784564,0.5818697418742308,0.5,0.6415094339622641,0.14150943396226412,0.5608009241432421,1,0.8316831683168316,0.5,0.6683673469387755,0.5918367346938775,0.6981132075471698,0.6415094339622641
37,0.6555147325578458,0.8660813789462569,0.7096774193548387,0.6268656716417911,0.7350725831150693,0.6439353099730458,0.7329310869343277,0.6353059471095941,0.7096774193548387,0.6268656716417911,0.710086394245871,0.6266420423136841,0.5714285714285714,0.7,0.12857142857142856,0.6285067385444744,1,0.8465346534653465,0.7,0.6275510204081632,0.5714285714285714,0.7311320754716981,0.660377358490566
38,0.6448923835979206,0.8838857287791237,0.7158808933002482,0.6019900497512438,0.7363021053741878,0.6247952766012065,0.7317566845052139,0.644574657576316,0.7158808933002482,0.6019900497512438,0.7170105597915007,0.6061839816456638,0.5306122448979592,0.74,0.20938775510204077,0.5996687459889616,1,0.7920792079207921,0.74,0.6479591836734694,0.5306122448979592,0.7688679245283019,0.6037735849056604
39,0.6265085199038977,0.88138582813206,0.7245657568238213,0.6218905472636815,0.7442433259498457,0.6220741881658324,0.7444925509000799,0.6248987427455419,0.7245657568238213,0.6218905472636815,0.726116027085229,0.622481518956233,0.6037735849056604,0.64,0.03622641509433966,0.6177270183545116,1,0.8267326732673267,0.64,0.6607142857142857,0.6224489795918368,0.7452830188679245,0.6037735849056604
40,0.6368085088268403,0.9413481301336146,0.7146401985111662,0.6218905472636815,0.7267879223424846,0.6224515466563983,0.7277289108822671,0.6310459238372862,0.7146401985111662,0.6218905472636815,0.7161297164266274,0.623496512847105,0.5849056603773585,0.66,0.07509433962264156,0.6134402259016813,1,0.7920792079207921,0.66,0.6760204081632653,0.6224489795918368,0.7122641509433962,0.5849056603773585
